epoch,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
061,0.85346,76.97307,92.47400,0.79977,78.60000,93.52000
062,0.84763,77.17474,92.53272,0.81739,79.02000,93.57999
063,0.82479,77.57654,92.80780,0.79502,79.12000,93.93999
064,0.81971,77.86552,92.79467,0.75222,80.16000,94.16000
065,0.80872,78.12746,92.93530,0.81856,78.96000,93.56000
066,0.79158,78.48522,93.08366,0.73772,80.28000,94.38000
067,0.78822,78.64362,93.08984,0.74586,80.20000,93.93999
068,0.77313,78.95270,93.29382,0.73215,80.96000,94.38000
069,0.76738,79.26718,93.40200,0.71658,80.68000,94.75999
070,0.75326,79.58784,93.50863,0.72876,80.62000,94.34000
071,0.74529,79.83665,93.67399,0.71548,81.42000,94.62000
072,0.72990,80.19904,93.80380,0.69126,81.66000,94.84000
073,0.71936,80.43394,93.96143,0.71291,81.64000,94.60000
074,0.71154,80.71443,93.97147,0.69988,81.98000,94.74000
075,0.70655,80.86742,94.02711,0.71608,81.14000,94.57999
076,0.69203,81.19196,94.20406,0.68489,82.28000,94.80000
077,0.67997,81.52576,94.35164,0.66273,82.43999,95.24000
078,0.68058,81.47785,94.33232,0.66431,82.78000,94.88000
079,0.66580,82.05042,94.50772,0.66891,82.46000,95.04000
080,0.65243,82.27217,94.63676,0.65279,82.78000,94.96000
081,0.64780,82.34480,94.69626,0.66446,82.82000,94.96000
082,0.64012,82.59902,94.69471,0.64362,83.14000,95.18000
083,0.63006,82.95910,94.81757,0.64202,83.06000,95.20000
084,0.62077,83.18085,94.85620,0.64605,83.20000,95.04000
085,0.61575,83.43584,94.98215,0.64432,83.30000,95.39999
086,0.60764,83.56488,94.99760,0.63287,83.93999,95.10000
087,0.60486,83.47062,95.06715,0.62641,84.07999,95.32000
088,0.59582,83.84692,95.19928,0.63185,83.80000,95.43999
089,0.59173,84.08491,95.16296,0.62555,83.74000,95.54000
090,0.58771,84.05245,95.24409,0.62270,83.92000,95.42000
091,0.58488,84.17840,95.34918,0.62044,84.14000,95.34000
092,0.57643,84.38007,95.37236,0.61719,83.88000,95.56000
093,0.57388,84.54620,95.41872,0.61229,84.24000,95.50000
094,0.57041,84.61497,95.47358,0.61685,84.20000,95.34000
095,0.56940,84.59411,95.42567,0.61514,84.07999,95.54000
096,0.56699,84.63737,95.44731,0.61446,84.10000,95.46000
097,0.56959,84.58947,95.48286,0.61578,84.16000,95.46000
098,0.56681,84.66133,95.44808,0.61185,84.10000,95.57999
099,0.56323,84.71928,95.50217,0.60991,84.22000,95.54000
100,0.56677,84.86455,95.39477,0.61365,84.20000,95.48000
